"full_name","rushing_yds"
"90913","Adrian Peterson",8
"90914","Adrian Peterson",0
"90915","Adrian Peterson",2
"90916","Adrian Peterson",8
"90917","Adrian Peterson",-1
"90918","Adrian Peterson",-7
"90919","Adrian Peterson",12
"90920","Adrian Peterson",12
"90921","Adrian Peterson",1
"90922","Adrian Peterson",8
"90923","Adrian Peterson",-6
"90924","Adrian Peterson",8
"90925","Adrian Peterson",1
"90926","Adrian Peterson",39
"90927","Adrian Peterson",2
"90928","Adrian Peterson",3
"90929","Adrian Peterson",9
"90930","Adrian Peterson",-5
"90931","Adrian Peterson",5
"90932","Adrian Peterson",0
"90933","Adrian Peterson",4
"90934","Adrian Peterson",-2
"90935","Adrian Peterson",4
"90936","Adrian Peterson",2
"90937","Adrian Peterson",2
"90938","Adrian Peterson",0
"90939","Adrian Peterson",1
"90940","Adrian Peterson",7
"90941","Adrian Peterson",12
"90942","Adrian Peterson",3
"69298","Adrian Peterson",4
"69299","Adrian Peterson",9
"69300","Adrian Peterson",-2
"69301","Adrian Peterson",-1
"69302","Adrian Peterson",8
"69303","Adrian Peterson",2
"69304","Adrian Peterson",3
"69305","Adrian Peterson",19
"69306","Adrian Peterson",4
"69307","Adrian Peterson",2
"69308","Adrian Peterson",5
"69309","Adrian Peterson",1
"69310","Adrian Peterson",1
"69311","Adrian Peterson",3
"69312","Adrian Peterson",10
"69313","Adrian Peterson",20
"69314","Adrian Peterson",-4
"69315","Adrian Peterson",5
"69316","Adrian Peterson",5
"69317","Adrian Peterson",6
"69318","Adrian Peterson",5
"69319","Adrian Peterson",3
"69320","Adrian Peterson",6
"69321","Adrian Peterson",6
"69322","Adrian Peterson",5
"69323","Adrian Peterson",5
"69324","Adrian Peterson",1
"69325","Adrian Peterson",2
"69326","Adrian Peterson",4
"69327","Adrian Peterson",4
"69328","Adrian Peterson",3
"69329","Adrian Peterson",1
"69330","Adrian Peterson",-1
"69331","Adrian Peterson",4
"69332","Adrian Peterson",0
"69333","Adrian Peterson",3
"69334","Adrian Peterson",3
"69335","Adrian Peterson",3
"69336","Adrian Peterson",5
"69337","Adrian Peterson",1
"69338","Adrian Peterson",0
"69339","Adrian Peterson",0
"69340","Adrian Peterson",2
"69341","Adrian Peterson",1
"69342","Adrian Peterson",7
"69343","Adrian Peterson",3
"69344","Adrian Peterson",-3
"69345","Adrian Peterson",4
"69346","Adrian Peterson",4
"69347","Adrian Peterson",5
"69348","Adrian Peterson",3
"69349","Adrian Peterson",-1
"69350","Adrian Peterson",2
"69351","Adrian Peterson",8
"69352","Adrian Peterson",3
"69353","Adrian Peterson",20
"69354","Adrian Peterson",2
"69355","Adrian Peterson",7
"69356","Adrian Peterson",12
"69357","Adrian Peterson",3
"69358","Adrian Peterson",4
"69359","Adrian Peterson",7
"69360","Adrian Peterson",4
"69361","Adrian Peterson",18
"69362","Adrian Peterson",4
"69363","Adrian Peterson",7
"69364","Adrian Peterson",3
"69365","Adrian Peterson",2
"69366","Adrian Peterson",1
"69367","Adrian Peterson",10
"69368","Adrian Peterson",-1
"69369","Adrian Peterson",15
"69370","Adrian Peterson",3
"69371","Adrian Peterson",5
"69372","Adrian Peterson",8
"69373","Adrian Peterson",-1
"69374","Adrian Peterson",-1
"69375","Adrian Peterson",-1
"69376","Adrian Peterson",0
"69377","Adrian Peterson",3
"69378","Adrian Peterson",-2
"69379","Adrian Peterson",1
"69380","Adrian Peterson",-1
"69381","Adrian Peterson",2
"69382","Adrian Peterson",4
"69383","Adrian Peterson",1
"69384","Adrian Peterson",22
"69385","Adrian Peterson",-1
"69386","Adrian Peterson",6
"69387","Adrian Peterson",34
"69388","Adrian Peterson",1
"69389","Adrian Peterson",-3
"69390","Adrian Peterson",5
"69391","Adrian Peterson",17
"69392","Adrian Peterson",0
"69393","Adrian Peterson",-1
"69394","Adrian Peterson",3
"69395","Adrian Peterson",32
"69396","Adrian Peterson",5
"69397","Adrian Peterson",9
"69398","Adrian Peterson",-2
"69399","Adrian Peterson",1
"69400","Adrian Peterson",-1
"69401","Adrian Peterson",1
"69402","Adrian Peterson",3
"69403","Adrian Peterson",2
"69404","Adrian Peterson",6
"69405","Adrian Peterson",5
"69406","Adrian Peterson",2
"69407","Adrian Peterson",2
"69408","Adrian Peterson",3
"69409","Adrian Peterson",8
"69410","Adrian Peterson",0
"69411","Adrian Peterson",2
"69412","Adrian Peterson",27
"69413","Adrian Peterson",6
"69414","Adrian Peterson",13
"69415","Adrian Peterson",-3
"69416","Adrian Peterson",8
"69417","Adrian Peterson",17
"69418","Adrian Peterson",12
"69419","Adrian Peterson",3
"69420","Adrian Peterson",1
"69421","Adrian Peterson",6
"69422","Adrian Peterson",4
"69423","Adrian Peterson",22
"69424","Adrian Peterson",4
"69425","Adrian Peterson",4
"69426","Adrian Peterson",5
"69427","Adrian Peterson",3
"69428","Adrian Peterson",6
"69429","Adrian Peterson",0
"69430","Adrian Peterson",3
"69431","Adrian Peterson",2
"69432","Adrian Peterson",0
"69433","Adrian Peterson",8
"69434","Adrian Peterson",8
"69435","Adrian Peterson",5
"69436","Adrian Peterson",4
"69437","Adrian Peterson",11
"69438","Adrian Peterson",11
"69439","Adrian Peterson",11
"69440","Adrian Peterson",-1
"69441","Adrian Peterson",6
"69442","Adrian Peterson",0
"69443","Adrian Peterson",5
"69444","Adrian Peterson",0
"69445","Adrian Peterson",-2
"69446","Adrian Peterson",64
"69447","Adrian Peterson",3
"69448","Adrian Peterson",-2
"69449","Adrian Peterson",5
"69450","Adrian Peterson",74
"69451","Adrian Peterson",1
"69452","Adrian Peterson",0
"69453","Adrian Peterson",16
"69454","Adrian Peterson",0
"69455","Adrian Peterson",2
"69456","Adrian Peterson",1
"69457","Adrian Peterson",2
"69458","Adrian Peterson",4
"69459","Adrian Peterson",24
"69460","Adrian Peterson",15
"69461","Adrian Peterson",-1
"69462","Adrian Peterson",-1
"69463","Adrian Peterson",28
"69464","Adrian Peterson",0
"69465","Adrian Peterson",12
"69466","Adrian Peterson",7
"69467","Adrian Peterson",2
"69468","Adrian Peterson",-2
"69469","Adrian Peterson",3
"69470","Adrian Peterson",1
"69471","Adrian Peterson",15
"69472","Adrian Peterson",0
"69473","Adrian Peterson",14
"69474","Adrian Peterson",2
"69475","Adrian Peterson",-3
"69476","Adrian Peterson",-2
"69477","Adrian Peterson",4
"69478","Adrian Peterson",3
"69479","Adrian Peterson",3
"69480","Adrian Peterson",4
"69481","Adrian Peterson",0
"69482","Adrian Peterson",4
"69483","Adrian Peterson",4
"69484","Adrian Peterson",4
"69485","Adrian Peterson",19
"69486","Adrian Peterson",61
"69487","Adrian Peterson",21
"69488","Adrian Peterson",2
"69489","Adrian Peterson",-1
"69490","Adrian Peterson",3
"69491","Adrian Peterson",3
"69492","Adrian Peterson",0
"69493","Adrian Peterson",1
"69494","Adrian Peterson",6
"69495","Adrian Peterson",1
"69496","Adrian Peterson",5
"69497","Adrian Peterson",8
"69498","Adrian Peterson",4
"69499","Adrian Peterson",0
"69500","Adrian Peterson",1
"69501","Adrian Peterson",5
"69502","Adrian Peterson",4
"69503","Adrian Peterson",10
"69504","Adrian Peterson",6
"69505","Adrian Peterson",14
"69506","Adrian Peterson",8
"69507","Adrian Peterson",4
"69508","Adrian Peterson",23
"69509","Adrian Peterson",8
"69510","Adrian Peterson",0
"69511","Adrian Peterson",2
"69512","Adrian Peterson",3
"69513","Adrian Peterson",3
"69514","Adrian Peterson",5
"69515","Adrian Peterson",8
"69516","Adrian Peterson",3
"69517","Adrian Peterson",3
"69518","Adrian Peterson",2
"69519","Adrian Peterson",9
"69520","Adrian Peterson",4
"69521","Adrian Peterson",2
"69522","Adrian Peterson",0
"69523","Adrian Peterson",82
"69524","Adrian Peterson",48
"69525","Adrian Peterson",4
"69526","Adrian Peterson",-1
"69527","Adrian Peterson",6
"69528","Adrian Peterson",3
"69529","Adrian Peterson",0
"69530","Adrian Peterson",1
"69531","Adrian Peterson",23
"69532","Adrian Peterson",51
"69533","Adrian Peterson",0
"69534","Adrian Peterson",1
"69535","Adrian Peterson",16
"69536","Adrian Peterson",1
"69537","Adrian Peterson",3
"69538","Adrian Peterson",1
"69539","Adrian Peterson",1
"69540","Adrian Peterson",2
"69541","Adrian Peterson",-1
"69542","Adrian Peterson",14
"69543","Adrian Peterson",15
"69544","Adrian Peterson",2
"69545","Adrian Peterson",5
"69546","Adrian Peterson",5
"69547","Adrian Peterson",3
"69548","Adrian Peterson",3
"69549","Adrian Peterson",3
"69550","Adrian Peterson",4
"69551","Adrian Peterson",5
"69552","Adrian Peterson",4
"69553","Adrian Peterson",-6
"69554","Adrian Peterson",-1
"69555","Adrian Peterson",4
"69556","Adrian Peterson",-1
"69557","Adrian Peterson",10
"69558","Adrian Peterson",6
"69559","Adrian Peterson",-3
"69560","Adrian Peterson",1
"69561","Adrian Peterson",5
"69562","Adrian Peterson",1
"69563","Adrian Peterson",4
"69564","Adrian Peterson",-2
"69565","Adrian Peterson",-2
"69566","Adrian Peterson",-2
"69567","Adrian Peterson",-1
"69568","Adrian Peterson",6
"69569","Adrian Peterson",-3
"69570","Adrian Peterson",8
"69571","Adrian Peterson",82
"69572","Adrian Peterson",1
"69573","Adrian Peterson",10
"69574","Adrian Peterson",5
"69575","Adrian Peterson",13
"69576","Adrian Peterson",6
"69577","Adrian Peterson",0
"69578","Adrian Peterson",2
"69579","Adrian Peterson",12
"69580","Adrian Peterson",1
"69581","Adrian Peterson",2
"69582","Adrian Peterson",0
"69583","Adrian Peterson",17
"69584","Adrian Peterson",1
"69585","Adrian Peterson",0
"69586","Adrian Peterson",52
"69587","Adrian Peterson",20
"69588","Adrian Peterson",-2
"69589","Adrian Peterson",3
"69590","Adrian Peterson",-1
"69591","Adrian Peterson",2
"69592","Adrian Peterson",-1
"69593","Adrian Peterson",7
"69594","Adrian Peterson",11
"69595","Adrian Peterson",-2
"69596","Adrian Peterson",0
"69597","Adrian Peterson",0
"69598","Adrian Peterson",3
"69599","Adrian Peterson",0
"69600","Adrian Peterson",0
"69601","Adrian Peterson",21
"69602","Adrian Peterson",-3
"69603","Adrian Peterson",0
"69604","Adrian Peterson",-1
"69605","Adrian Peterson",20
"69606","Adrian Peterson",-3
"69607","Adrian Peterson",10
"69608","Adrian Peterson",1
"69609","Adrian Peterson",-1
"69610","Adrian Peterson",0
"69611","Adrian Peterson",2
"69612","Adrian Peterson",0
"69613","Adrian Peterson",12
"69614","Adrian Peterson",3
"69615","Adrian Peterson",6
"69616","Adrian Peterson",6
"69617","Adrian Peterson",22
"69618","Adrian Peterson",5
"69619","Adrian Peterson",7
"69620","Adrian Peterson",-2
"69621","Adrian Peterson",2
"69622","Adrian Peterson",6
"69623","Adrian Peterson",3
"69624","Adrian Peterson",-2
"69625","Adrian Peterson",0
"69626","Adrian Peterson",1
"69627","Adrian Peterson",4
"69628","Adrian Peterson",18
"69629","Adrian Peterson",20
"69630","Adrian Peterson",6
"69631","Adrian Peterson",-1
"69632","Adrian Peterson",-2
"69633","Adrian Peterson",28
"69634","Adrian Peterson",2
"69635","Adrian Peterson",0
"69636","Adrian Peterson",3
"69637","Adrian Peterson",12
"69638","Adrian Peterson",0
"69639","Adrian Peterson",2
"69640","Adrian Peterson",2
"69641","Adrian Peterson",-1
"69642","Adrian Peterson",7
"69643","Adrian Peterson",4
"69644","Adrian Peterson",0
"69645","Adrian Peterson",26
"58318","Adrian Peterson",78
"58319","Adrian Peterson",2
"58320","Adrian Peterson",-3
"58321","Adrian Peterson",-4
"58322","Adrian Peterson",4
"58323","Adrian Peterson",-3
"58324","Adrian Peterson",-4
"58325","Adrian Peterson",0
"58326","Adrian Peterson",2
"58327","Adrian Peterson",1
"58328","Adrian Peterson",7
"58329","Adrian Peterson",2
"58330","Adrian Peterson",-1
"58331","Adrian Peterson",5
"58332","Adrian Peterson",1
"58333","Adrian Peterson",1
"58334","Adrian Peterson",3
"58335","Adrian Peterson",2
"58336","Adrian Peterson",-3
"58337","Adrian Peterson",4
"58338","Adrian Peterson",3
"58339","Adrian Peterson",2
"58340","Adrian Peterson",3
"58341","Adrian Peterson",0
"58342","Adrian Peterson",8
"58343","Adrian Peterson",0
"58344","Adrian Peterson",8
"58345","Adrian Peterson",36
"58346","Adrian Peterson",2
"58347","Adrian Peterson",4
"58348","Adrian Peterson",2
"58349","Adrian Peterson",6
"58350","Adrian Peterson",3
"58351","Adrian Peterson",2
"58352","Adrian Peterson",4
"58353","Adrian Peterson",4
"58354","Adrian Peterson",4
"58355","Adrian Peterson",11
"58356","Adrian Peterson",4
"58357","Adrian Peterson",-13
"58358","Adrian Peterson",4
"58359","Adrian Peterson",0
"58360","Adrian Peterson",2
"58361","Adrian Peterson",0
"58362","Adrian Peterson",4
"58363","Adrian Peterson",4
"58364","Adrian Peterson",1
"58365","Adrian Peterson",4
"58366","Adrian Peterson",9
"58367","Adrian Peterson",4
"58368","Adrian Peterson",2
"58369","Adrian Peterson",1
"58370","Adrian Peterson",0
"58371","Adrian Peterson",6
"58372","Adrian Peterson",8
"58373","Adrian Peterson",-1
"58374","Adrian Peterson",1
"58375","Adrian Peterson",4
"58376","Adrian Peterson",4
"58377","Adrian Peterson",4
"58378","Adrian Peterson",8
"58379","Adrian Peterson",4
"58380","Adrian Peterson",1
"58381","Adrian Peterson",2
"58382","Adrian Peterson",4
"58383","Adrian Peterson",3
"58384","Adrian Peterson",5
"58385","Adrian Peterson",0
"58386","Adrian Peterson",6
"58387","Adrian Peterson",4
"58388","Adrian Peterson",4
"58389","Adrian Peterson",2
"58390","Adrian Peterson",0
"58391","Adrian Peterson",2
"58392","Adrian Peterson",5
"58393","Adrian Peterson",60
"58394","Adrian Peterson",5
"58395","Adrian Peterson",2
"58396","Adrian Peterson",8
"58397","Adrian Peterson",1
"58398","Adrian Peterson",9
"58399","Adrian Peterson",7
"58400","Adrian Peterson",2
"58401","Adrian Peterson",0
"58402","Adrian Peterson",4
"58403","Adrian Peterson",11
"58404","Adrian Peterson",3
"58405","Adrian Peterson",-2
"58406","Adrian Peterson",4
"58407","Adrian Peterson",4
"58408","Adrian Peterson",3
"58409","Adrian Peterson",2
"58410","Adrian Peterson",1
"58411","Adrian Peterson",2
"58412","Adrian Peterson",-4
"58413","Adrian Peterson",2
"58414","Adrian Peterson",11
"58415","Adrian Peterson",7
"58416","Adrian Peterson",9
"58417","Adrian Peterson",-3
"58418","Adrian Peterson",6
"58419","Adrian Peterson",31
"58420","Adrian Peterson",3
"58421","Adrian Peterson",-3
"58422","Adrian Peterson",0
"58423","Adrian Peterson",3
"58424","Adrian Peterson",-1
"58425","Adrian Peterson",1
"58426","Adrian Peterson",1
"58427","Adrian Peterson",5
"58428","Adrian Peterson",8
"58429","Adrian Peterson",2
"58430","Adrian Peterson",0
"58431","Adrian Peterson",7
"58432","Adrian Peterson",2
"58433","Adrian Peterson",6
"58434","Adrian Peterson",6
"58435","Adrian Peterson",0
"58436","Adrian Peterson",17
"58437","Adrian Peterson",4
"58438","Adrian Peterson",0
"58439","Adrian Peterson",3
"58440","Adrian Peterson",0
"58441","Adrian Peterson",2
"58442","Adrian Peterson",8
"58443","Adrian Peterson",2
"58444","Adrian Peterson",9
"58445","Adrian Peterson",3
"58446","Adrian Peterson",6
"58447","Adrian Peterson",4
"58448","Adrian Peterson",5
"58449","Adrian Peterson",0
"58450","Adrian Peterson",4
"58451","Adrian Peterson",2
"58452","Adrian Peterson",7
"58453","Adrian Peterson",2
"58454","Adrian Peterson",0
"58455","Adrian Peterson",10
"58456","Adrian Peterson",13
"58457","Adrian Peterson",0
"58458","Adrian Peterson",5
"58459","Adrian Peterson",2
"58460","Adrian Peterson",2
"58461","Adrian Peterson",1
"58462","Adrian Peterson",-1
"58463","Adrian Peterson",-2
"58464","Adrian Peterson",16
"58465","Adrian Peterson",1
"58466","Adrian Peterson",-1
"58467","Adrian Peterson",52
"58468","Adrian Peterson",0
"58469","Adrian Peterson",11
"58470","Adrian Peterson",1
"58471","Adrian Peterson",1
"58472","Adrian Peterson",-1
"58473","Adrian Peterson",4
"58474","Adrian Peterson",18
"58475","Adrian Peterson",16
"58476","Adrian Peterson",3
"58477","Adrian Peterson",3
"58478","Adrian Peterson",0
"58479","Adrian Peterson",9
"58480","Adrian Peterson",4
"58481","Adrian Peterson",-2
"58482","Adrian Peterson",1
"58483","Adrian Peterson",1
"58484","Adrian Peterson",2
"58485","Adrian Peterson",-3
"58486","Adrian Peterson",14
"58487","Adrian Peterson",5
"58488","Adrian Peterson",1
"58489","Adrian Peterson",2
"58490","Adrian Peterson",-3
"58491","Adrian Peterson",-1
"58492","Adrian Peterson",7
"58493","Adrian Peterson",1
"58494","Adrian Peterson",2
"58495","Adrian Peterson",6
"58496","Adrian Peterson",-3
"58497","Adrian Peterson",1
"58498","Adrian Peterson",3
"58499","Adrian Peterson",5
"58500","Adrian Peterson",6
"58501","Adrian Peterson",3
"58502","Adrian Peterson",0
"58503","Adrian Peterson",2
"58504","Adrian Peterson",3
"58505","Adrian Peterson",1
"58506","Adrian Peterson",4
"58507","Adrian Peterson",8
"58508","Adrian Peterson",4
"58509","Adrian Peterson",13
"58510","Adrian Peterson",1
"58511","Adrian Peterson",-1
"58512","Adrian Peterson",11
"58513","Adrian Peterson",-1
"58514","Adrian Peterson",5
"58515","Adrian Peterson",11
"58516","Adrian Peterson",4
"58517","Adrian Peterson",7
"58518","Adrian Peterson",6
"58519","Adrian Peterson",22
"58520","Adrian Peterson",2
"58521","Adrian Peterson",-2
"58522","Adrian Peterson",5
"58523","Adrian Peterson",1
"58524","Adrian Peterson",0
"58525","Adrian Peterson",1
"58526","Adrian Peterson",-2
"58527","Adrian Peterson",8
"58528","Adrian Peterson",3
"58529","Adrian Peterson",2
"58530","Adrian Peterson",7
"58531","Adrian Peterson",5
"58532","Adrian Peterson",1
"58533","Adrian Peterson",1
"58534","Adrian Peterson",5
"58535","Adrian Peterson",17
"58536","Adrian Peterson",3
"58537","Adrian Peterson",2
"58538","Adrian Peterson",3
"58539","Adrian Peterson",15
"58540","Adrian Peterson",4
"58541","Adrian Peterson",-5
"58542","Adrian Peterson",3
"58543","Adrian Peterson",2
"58544","Adrian Peterson",5
"58545","Adrian Peterson",2
"58546","Adrian Peterson",2
"58547","Adrian Peterson",5
"58548","Adrian Peterson",23
"58549","Adrian Peterson",0
"58550","Adrian Peterson",5
"58551","Adrian Peterson",18
"58552","Adrian Peterson",4
"58553","Adrian Peterson",6
"58554","Adrian Peterson",2
"58555","Adrian Peterson",4
"58556","Adrian Peterson",7
"58557","Adrian Peterson",7
"58558","Adrian Peterson",2
"58559","Adrian Peterson",5
"58560","Adrian Peterson",2
"58561","Adrian Peterson",2
"58562","Adrian Peterson",13
"58563","Adrian Peterson",6
"58564","Adrian Peterson",4
"58565","Adrian Peterson",13
"58566","Adrian Peterson",0
"58567","Adrian Peterson",19
"58568","Adrian Peterson",4
"58569","Adrian Peterson",0
"58570","Adrian Peterson",3
"58571","Adrian Peterson",21
"58572","Adrian Peterson",-3
"58573","Adrian Peterson",3
"58574","Adrian Peterson",-3
"58575","Adrian Peterson",4
"58576","Adrian Peterson",11
"58577","Adrian Peterson",4
"58578","Adrian Peterson",11
"58579","Adrian Peterson",0
"58580","Adrian Peterson",3
"58581","Adrian Peterson",2
"58582","Adrian Peterson",2
"58583","Adrian Peterson",4
"58584","Adrian Peterson",3
"58585","Adrian Peterson",-1
"58586","Adrian Peterson",3
"58587","Adrian Peterson",1
"58588","Adrian Peterson",8
"58589","Adrian Peterson",3
"58590","Adrian Peterson",8
"58591","Adrian Peterson",1
"58592","Adrian Peterson",7
"58593","Adrian Peterson",0
"58594","Adrian Peterson",0
"58595","Adrian Peterson",3
"58596","Adrian Peterson",11
"48005","Adrian Peterson",7
"48006","Adrian Peterson",5
"48007","Adrian Peterson",3
"48008","Adrian Peterson",3
"48009","Adrian Peterson",-5
"48010","Adrian Peterson",1
"48011","Adrian Peterson",17
"48012","Adrian Peterson",0
"48013","Adrian Peterson",3
"48014","Adrian Peterson",0
"48015","Adrian Peterson",5
"48016","Adrian Peterson",16
